iip_przest;iip_identy;iip_wersja;jpt_sjr_ko;jpt_kod_je;jpt_nazwa_;jpt_nazw01;jpt_organ_;jpt_orga01;jpt_jor_id;wazny_od;wazny_do;jpt_wazna_;wersja_od;wersja_do;jpt_powier;jpt_kj_iip;jpt_kj_i01;jpt_kj_i02;jpt_kod_01;id_bufora_;id_bufor01;id_technic;jpt_opis;jpt_sps_ko;gra_ids;status_obi;opis_bledu;typ_bledu
PL.PZGIK.200;e7dfba34-48fe-4274-9cb0-abcc6ff01654;2012-09-27T08:13:53+02:00;POW;1404;gostyniñski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;61481.00000000000;0000000000EGIB;1404;;;0.00000000000;13879.00000000000;0.00000000000;829121;UZG;;AKTUALNY;;
PL.PZGIK.200;5c1e181f-3b0f-46f6-8c94-8610f98e8e1b;2012-09-27T08:13:53+02:00;POW;1405;grodziski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;36704.00000000000;0000000000EGIB;1405;;;0.00000000000;13879.00000000000;0.00000000000;829122;UZG;;AKTUALNY;;
PL.PZGIK.200;1902b89c-e533-4c1e-957c-87f29075df06;2012-09-27T08:13:53+02:00;POW;1406;grójecki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;126773.00000000000;0000000000EGIB;1406;;;0.00000000000;13879.00000000000;0.00000000000;829123;UZG;;AKTUALNY;;
PL.PZGIK.200;e11a1507-ec34-4cf5-a5fc-f557ede188aa;2012-09-27T08:13:53+02:00;POW;1407;kozienicki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;91610.00000000000;0000000000EGIB;1407;;;0.00000000000;13879.00000000000;0.00000000000;829124;UZG;;AKTUALNY;;
PL.PZGIK.200;b6830ad0-d491-40c3-b2f6-f9a35c467d34;2012-09-27T08:13:53+02:00;POW;1436;zwoleñski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;57330.00000000000;0000000000EGIB;1436;;;0.00000000000;13879.00000000000;0.00000000000;829125;UZG;;AKTUALNY;;
PL.PZGIK.200;9fe489f4-9be5-4b8b-adf6-ecbf7c9cff62;2012-09-27T08:13:53+02:00;POW;1408;legionowski;;;NZN;0.00000000000;;1899/12/30;6        NZN;;2020/12/09;39076.00000000000;0000000000EGIB;1408;;;0.00000000000;13879.00000000000;0.00000000000;829126;UZG;;AKTUALNY;;
PL.PZGIK.200;ba9c16c6-9bb2-4493-ac50-c73cd65030ab;2012-09-27T08:13:53+02:00;POW;1409;lipski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;74022.00000000000;0000000000EGIB;1409;;;0.00000000000;13879.00000000000;0.00000000000;829127;UZG;;AKTUALNY;;
PL.PZGIK.200;6a5d05b9-a6e5-4606-b5cb-f63c063ea45d;2012-09-27T08:13:53+02:00;POW;1434;wo³omiñski;;;NZN;0.00000000000;;1899/12/30;6        NZN;;2020/12/09;95356.00000000000;0000000000EGIB;1434;;;0.00000000000;13879.00000000000;0.00000000000;829128;UZG;;AKTUALNY;;
PL.PZGIK.200;b473a4ae-71be-4c2f-812b-8aaa157da8ee;2012-09-27T08:13:53+02:00;POW;1435;wyszkowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;87643.00000000000;0000000000EGIB;1435;;;0.00000000000;13879.00000000000;0.00000000000;829129;UZG;;AKTUALNY;;
PL.PZGIK.200;0f999392-0866-4797-b02f-9bb8079ab19e;2012-09-27T08:13:53+02:00;POW;1437;¿uromiñski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;80660.00000000000;0000000000EGIB;1437;;;0.00000000000;13879.00000000000;0.00000000000;829130;UZG;;AKTUALNY;;
PL.PZGIK.200;845d9522-06aa-4ba2-81b5-e39f63fafd1f;2012-09-27T08:58:33+02:00;POW;1607;nyski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;122388.00000000000;0000000000EGIB;1607;;;0.00000000000;13880.00000000000;0.00000000000;829142;UZG;;AKTUALNY;;
PL.PZGIK.200;46bb9853-3179-46f3-abd1-c72e1a16ec6a;2012-09-27T08:58:33+02:00;POW;1608;oleski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;97338.00000000000;0000000000EGIB;1608;;;0.00000000000;13880.00000000000;0.00000000000;829143;UZG;;AKTUALNY;;
